symbol,time,price,signal,score,pos,stop_loss,take_profit
RUNEUSDT,2025-05-29 06:00:00,1.909,-1,-0.5808889494827899,0.5808889494827899,2.038536875794199,1.7794631242058008
SOLUSDT,2025-05-29 06:00:00,172.46,-1,-0.546580757895379,0.546580757895379,179.47885525413278,165.44114474586723
MASKUSDT,2025-05-29 06:00:00,2.348,1,0.4157034169832142,0.4157034169832142,2.147704698657613,2.5482953013423866
SFPUSDT,2025-05-29 06:00:00,0.5585,-1,-0.39264609420263863,0.39264609420263863,0.5771115703734303,0.5398884296265697
CHRUSDT,2025-05-29 06:00:00,0.098,-1,-0.36606731006077137,0.36606731006077137,0.10445110132811534,0.09154889867188466
KNCUSDT,2025-05-29 06:00:00,0.3628,-1,-0.3636243892333145,0.3636243892333145,0.37996427498577995,0.3456357250142201
ARUSDT,2025-05-29 06:00:00,7.52,-1,-0.35544017883504386,0.35544017883504386,7.994045170023496,7.045954829976504
ROSEUSDT,2025-05-29 06:00:00,0.03399,-1,-0.3385424363838213,0.3385424363838213,0.03644570846007114,0.03153429153992886
BAKEUSDT,2025-05-29 06:00:00,0.1369,-1,-0.33533171165151676,0.33533171165151676,0.14617707717952505,0.12762292282047494
DUSKUSDT,2025-05-29 06:00:00,0.0811,-1,-0.33412914091497237,0.33412914091497237,0.08641961708510155,0.07578038291489846
RUNEUSDT,2025-05-29 07:00:00,1.898,-1,-0.6894521036278285,0.6894521036278285,2.0276797329370564,1.7683202670629437
SOLUSDT,2025-05-29 07:00:00,172.24,-1,-0.5564060413256416,0.5564060413256416,179.25885525413278,165.22114474586724
