symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
RPLUSDT,2025-07-13 05:00:00,5.8222528,2025-07-17 16:00:00,6.5639686,-1,-0.33550197127652054,0.0839,-0.06222995561999998,-0.12839326605674004,385200.0
RPLUSDT,2025-07-17 16:00:00,6.5639686,2025-07-18 13:00:00,7.847645,1,0.1204848258998552,0.0097,0.01245166108,0.19456406775011081,75600.0
FUNUSDT,2025-07-09 14:00:00,0.0126771957,2025-07-12 00:00:00,0.015247572899999999,-1,-0.3176642058535111,0.0774,-0.00019894719527999995,-0.20375597701785098,208800.0
FUNUSDT,2025-07-12 00:00:00,0.015247572899999999,2025-07-17 17:00:00,0.020191940600000003,1,0.10697669042450904,0.0026,1.285535602000001e-05,0.3232724420750272,493200.0
FUNUSDT,2025-07-17 17:00:00,0.020191940600000003,2025-07-24 09:00:00,0.0149134727,-1,-0.09646051063550834,0.0009,4.750621110000003e-06,0.26041459132462,576000.0
RUNEUSDT,2025-07-09 14:00:00,1.3685893,2025-07-23 07:00:00,1.6254875,-1,-0.15912310247742145,0.023,-0.005908658599999999,-0.18871022102832455,1184400.0
FISUSDT,2025-07-09 13:00:00,0.111283375,2025-07-16 07:00:00,0.112416265,1,0.10107844532165822,0.0016,1.812623999999996e-06,0.009180226830827132,583200.0
FILUSDT,2025-07-09 13:00:00,2.3682893000000003,2025-07-18 16:00:00,2.7838349,-1,-0.1757513851252462,0.0288,-0.011967713279999992,-0.17646234744209657,788400.0
FILUSDT,2025-07-18 16:00:00,2.7838349,2025-07-20 10:00:00,2.8421471,1,0.09571788428127215,0.0008,4.664976000000003e-05,0.019946716344421158,151200.0
FILUSDT,2025-07-20 10:00:00,2.8421471,2025-07-21 18:00:00,2.920876,-1,-0.09869825895291491,0.0013,-0.00010234756999999969,-0.028700501497617686,115200.0
FILUSDT,2025-07-21 18:00:00,2.920876,2025-07-24 13:00:00,2.5942215,1,0.09812492018549515,0.0012,-0.0003919853999999995,-0.11283442912331768,241200.0
SAFEUSDT,2025-07-09 15:00:00,0.42697187,2025-07-14 15:00:00,0.5047513800000001,-1,-0.17652845450846297,0.029,-0.0022556057900000033,-0.18316541993738397,432000.0
SAFEUSDT,2025-07-14 15:00:00,0.5047513800000001,2025-07-15 00:00:00,0.49505144,1,0.09263041647824859,0.0003,-2.9099820000000216e-06,-0.02021726296221334,32400.0
ANIMEUSDT,2025-07-09 13:00:00,0.016345095,2025-07-23 17:00:00,0.020756225,-1,-0.1664820937432463,0.0255,-0.00011248381499999997,-0.2708748462459227,1224000.0
FIDAUSDT,2025-07-09 17:00:00,0.077656696,2025-07-21 18:00:00,0.121276372,-1,-0.17062846899719117,0.027,-0.0011777312519999999,-0.5626988392089202,1040400.0
FIDAUSDT,2025-07-21 18:00:00,0.121276372,2025-07-23 06:00:00,0.123213025,1,0.09720942273142831,0.001,1.9366530000000104e-06,0.01496892261915627,129600.0
APEUSDT,2025-07-09 13:00:00,0.61451559,2025-07-23 21:00:00,0.67960382,-1,-0.17433884341448827,0.0283,-0.001841996908999999,-0.10691794750072975,1238400.0
APEUSDT,2025-07-23 21:00:00,0.67960382,2025-07-24 13:00:00,0.6468059,1,0.0941918642536177,0.0011,-3.607771199999992e-05,-0.049260352627211436,57600.0
SAGAUSDT,2025-07-09 13:00:00,0.22183343,2025-07-12 00:00:00,0.28868658,-1,-0.18412209537200783,0.0315,-0.002105874225000001,-0.30236643516714334,212400.0
SAGAUSDT,2025-07-12 00:00:00,0.28868658,2025-07-13 10:00:00,0.27761669,1,0.09730941791226698,0.001,-1.1069890000000027e-05,-0.03934570349615845,122400.0
SAGAUSDT,2025-07-13 10:00:00,0.27761669,2025-07-13 21:00:00,0.28758625,-1,-0.09615790315167032,0.0008,-7.975647999999992e-06,-0.036911241503527724,39600.0
SAGAUSDT,2025-07-13 21:00:00,0.28758625,2025-07-15 10:00:00,0.27291810000000005,1,0.0922435185230667,0.0002,-2.933629999999987e-06,-0.052004350868652224,133200.0
SAGAUSDT,2025-07-15 10:00:00,0.27291810000000005,2025-07-15 15:00:00,0.27388214,-1,-0.09292227386708785,0.0003,-2.8921199999998315e-07,-0.004532341753807987,18000.0
SAGAUSDT,2025-07-15 15:00:00,0.27388214,2025-07-19 19:00:00,0.29011294000000004,1,0.11326449030495124,0.0073,0.00011848484000000033,0.058261987656442464,360000.0
SAGAUSDT,2025-07-19 19:00:00,0.29011294000000004,2025-07-21 10:00:00,0.32599777,-1,-0.11070511446891611,0.0067,-0.00024042836099999985,-0.1246926212253751,140400.0
FARTCOINUSDT,2025-07-09 13:00:00,1.05848236,2025-07-24 13:00:00,1.4014203,-1,-0.29465700149426716,0.0686,-0.023525542684000006,-0.32499022691318175,1296000.0
SEIUSDT,2025-07-09 14:00:00,0.26412074,2025-07-11 15:00:00,0.33780130999999997,-1,-0.16117655178628115,0.0237,-0.0017462295089999986,-0.27996548374050423,176400.0
SEIUSDT,2025-07-11 15:00:00,0.33780130999999997,2025-07-20 07:00:00,0.35009494,1,0.09738008203658302,0.001,1.2293630000000055e-05,0.03539307970712149,748800.0
SEIUSDT,2025-07-20 07:00:00,0.35009494,2025-07-24 13:00:00,0.31599477,-1,-0.31942462203691024,0.0783,0.002670043311000003,0.09640263598211399,367200.0
ETHUSDT,2025-07-09 17:00:00,2664.2104970000005,2025-07-18 00:00:00,3477.7029979999998,-1,-0.19097597842430095,0.0341,-27.740094284099975,-0.3063409262954342,716400.0
ETHUSDT,2025-07-18 00:00:00,3477.7029979999998,2025-07-20 03:00:00,3614.125437,1,0.10249921821167299,0.0019,0.2592026341000008,0.03822774287466638,183600.0
ETHUSDT,2025-07-20 03:00:00,3614.125437,2025-07-22 08:00:00,3677.542932,-1,-0.1412350897646853,0.0171,-1.0844391644999947,-0.01854712062585217,190800.0
ETHUSDT,2025-07-22 08:00:00,3677.542932,2025-07-24 13:00:00,3640.257595,1,0.0947824463466429,0.0012,-0.044742404399999755,-0.011138654446577047,190800.0
ETHFIUSDT,2025-07-09 13:00:00,0.96261113,2025-07-12 00:00:00,1.13524047,-1,-0.16863479576256432,0.0263,-0.004540151642000002,-0.18033445253224953,212400.0
ETHFIUSDT,2025-07-12 01:00:00,1.12293678,2025-07-13 08:00:00,1.16035179,1,0.09222197768604756,0.0002,7.483001999999984e-06,0.03231889262724114,111600.0
ETHFIUSDT,2025-07-13 08:00:00,1.16035179,2025-07-14 18:00:00,1.14574362,-1,-0.28598016809086013,0.0667,0.000974364939000002,0.011589432037675429,122400.0
ETHFIUSDT,2025-07-14 18:00:00,1.14574362,2025-07-15 10:00:00,1.09907018,1,0.09768411263840181,0.0011,-5.134078399999995e-05,-0.041736373465470364,57600.0
ETHFIUSDT,2025-07-15 10:00:00,1.09907018,2025-07-17 16:00:00,1.30209051,-1,-0.09696460391764024,0.001,-0.00020302032999999997,-0.1857200785667754,194400.0
ETHFIUSDT,2025-07-17 16:00:00,1.30209051,2025-07-20 09:00:00,1.33130049,1,0.10034604137126536,0.0031,9.055093800000024e-05,0.021433140995705494,234000.0
ETHFIUSDT,2025-07-20 09:00:00,1.33130049,2025-07-22 04:00:00,1.28828637,-1,-0.2161151433623128,0.0426,0.0018324015120000019,0.03130985064836868,154800.0
ETHFIUSDT,2025-07-22 04:00:00,1.28828637,2025-07-24 13:00:00,1.10856733,1,0.10855233587013195,0.0058,-0.0010423704319999995,-0.14050239961011146,205200.0
FETUSDT,2025-07-09 13:00:00,0.68149549,2025-07-23 20:00:00,0.73932173,-1,-0.161494001406952,0.0238,-0.0013762645120000009,-0.08585197752372511,1234800.0
FETUSDT,2025-07-23 20:00:00,0.73932173,2025-07-24 13:00:00,0.73347989,1,0.10475652252915851,0.0045,-2.628827999999994e-05,-0.00890162085456353,61200.0
HFTUSDT,2025-07-09 20:00:00,0.091247366,2025-07-17 00:00:00,0.083494944,1,0.39691932088630943,0.105,-0.0008140043099999994,-0.08596050176396319,619200.0
FXSUSDT,2025-07-09 13:00:00,2.02189325,2025-07-14 15:00:00,2.3535058399999995,-1,-0.16857691965879337,0.0263,-0.008721411116999983,-0.16501092886580404,439200.0
FXSUSDT,2025-07-14 15:00:00,2.3535058399999995,2025-07-22 05:00:00,3.45936188,1,0.09476537608216068,0.0006,0.0006635136240000001,0.46887605520452014,655200.0
RDNTUSDT,2025-07-09 13:00:00,0.019644105000000002,2025-07-13 16:00:00,0.025477641,-1,-0.17817659914319206,0.0295,-0.0001720893119999999,-0.29796114941352614,356400.0
RDNTUSDT,2025-07-13 16:00:00,0.025477641,2025-07-17 12:00:00,0.025132458,1,0.09332772136107431,0.0004,-1.3807319999999958e-07,-0.014548467850693043,331200.0
HEIUSDT,2025-07-09 13:00:00,0.27331797999999996,2025-07-13 00:00:00,0.33129936,-1,-0.19854125157595634,0.0365,-0.002116320370000001,-0.21313891599813534,298800.0
HEIUSDT,2025-07-13 00:00:00,0.33129936,2025-07-16 23:00:00,0.32140355000000004,1,0.09210560026999084,0.0002,-1.97916199999999e-06,-0.030869692473900194,342000.0
HEIUSDT,2025-07-16 23:00:00,0.32140355000000004,2025-07-19 05:00:00,0.33339999,-1,-0.09784016218266013,0.0011,-1.3196083999999936e-05,-0.03832516333438115,194400.0
HEIUSDT,2025-07-19 05:00:00,0.33339999,2025-07-23 16:00:00,0.39008294,1,0.09956040592003135,0.0014,7.935613000000001e-05,0.1690148521300196,385200.0
HBARUSDT,2025-07-09 13:00:00,0.16913924300000002,2025-07-12 15:00:00,0.196088809,-1,-0.17072033765865277,0.027,-0.0007276382819999995,-0.16033360893663204,266400.0
HBARUSDT,2025-07-12 15:00:00,0.196088809,2025-07-20 15:00:00,0.274777542,1,0.09122836696407988,0.0001,7.8688733e-06,0.4002912995968066,691200.0
HBARUSDT,2025-07-20 15:00:00,0.274777542,2025-07-21 19:00:00,0.278253451,-1,-0.0984866606855906,0.0012,-4.1710907999999986e-06,-0.013649902079697619,100800.0
HBARUSDT,2025-07-21 19:00:00,0.278253451,2025-07-24 13:00:00,0.241637487,1,0.11244069380306233,0.007,-0.00025631174799999984,-0.13259212893284109,237600.0
PROMPTUSDT,2025-07-09 18:00:00,0.12326301,2025-07-15 04:00:00,0.17635289,-1,-0.17478394342381692,0.0284,-0.0015077525920000002,-0.4317040692905358,468000.0
PROMPTUSDT,2025-07-15 04:00:00,0.17635289,2025-07-15 07:00:00,0.17314804,1,0.09680841080266561,0.0009,-2.884365000000008e-06,-0.019172937228304047,10800.0
HAEDALUSDT,2025-07-09 13:00:00,0.12192741080000001,2025-07-15 14:00:00,0.2003080744,-1,-0.17769924686845914,0.0294,-0.00230439150984,-0.6438469454548607,522000.0
HAEDALUSDT,2025-07-15 14:00:00,0.2003080744,2025-07-21 10:00:00,0.1724222578,1,0.10029803801730475,0.0015,-4.1828724900000005e-05,-0.14021464066552877,504000.0
GRTUSDT,2025-07-09 13:00:00,0.087333792,2025-07-18 19:00:00,0.10763228,-1,-0.17401934371261873,0.0282,-0.0005724173616000001,-0.23342421444382042,799200.0
GRTUSDT,2025-07-18 19:00:00,0.10763228,2025-07-20 06:00:00,0.111626502,1,0.1048987501828554,0.0023,9.186710600000014e-06,0.03610988933803136,126000.0
GRTUSDT,2025-07-20 06:00:00,0.111626502,2025-07-22 13:00:00,0.11316393899999999,-1,-0.2440431165211966,0.0523,-8.04079550999994e-05,-0.014773046476006108,198000.0
GRTUSDT,2025-07-22 13:00:00,0.11316393899999999,2025-07-23 07:00:00,0.111006688,1,0.10616091406793333,0.005,-1.0786254999999926e-05,-0.02006306036236495,64800.0
PUNDIXUSDT,2025-07-09 13:00:00,0.29441164999999997,2025-07-15 14:00:00,0.34630386,-1,-0.354585151398504,0.0904,-0.004691055784000004,-0.17725732541494216,522000.0
PUNDIXUSDT,2025-07-15 14:00:00,0.34630386,2025-07-16 00:00:00,0.35099467,1,0.0936354192293838,0.0004,1.876323999999996e-06,0.012545358691641466,36000.0
GALAUSDT,2025-07-09 13:00:00,0.014865539,2025-07-18 14:00:00,0.020066018,-1,-0.1813559887910198,0.0307,-0.00015965470530000003,-0.3508345401401187,781200.0
GALAUSDT,2025-07-18 14:00:00,0.020066018,2025-07-20 08:00:00,0.019634108,1,0.09424000554793403,0.0011,-4.7510100000000073e-07,-0.02252444994318258,151200.0
GALAUSDT,2025-07-20 08:00:00,0.019634108,2025-07-22 08:00:00,0.019445832,-1,-0.2570354181473589,0.0567,1.0675249200000062e-05,0.008589231148163241,172800.0
GALAUSDT,2025-07-22 08:00:00,0.019445832,2025-07-24 13:00:00,0.017384783,1,0.10207757455618659,0.0036,-7.419776399999995e-06,-0.10698924232195356,190800.0
GRIFFAINUSDT,2025-07-09 13:00:00,0.042327298000000006,2025-07-23 07:00:00,0.054226263,-1,-0.18668169721063377,0.0322,-0.0003831466729999997,-0.28211799151460104,1188000.0
ALTUSDT,2025-07-09 13:00:00,0.027171846,2025-07-11 20:00:00,0.040072017999999994,-1,-0.15298441545587155,0.0209,-0.00026961359479999987,-0.4757624434497382,198000.0
ALTUSDT,2025-07-11 20:00:00,0.040072017999999994,2025-07-16 11:00:00,0.035119461000000005,1,0.09321609865849309,0.0004,-1.9810227999999956e-06,-0.12459140485512833,399600.0
ALTUSDT,2025-07-16 11:00:00,0.035119461000000005,2025-07-19 03:00:00,0.03511053,-1,-0.1073528458123555,0.0027,2.4113700000009953e-08,-0.0007456965526890152,230400.0
ALTUSDT,2025-07-19 03:00:00,0.03511053,2025-07-20 08:00:00,0.036399077,1,0.0925790628358964,0.0005,6.442735000000006e-07,0.035699730821494316,104400.0
ALTUSDT,2025-07-20 08:00:00,0.036399077,2025-07-22 07:00:00,0.036540959,-1,-0.3278017913378064,0.0814,-1.154919479999967e-05,-0.004897955983883766,169200.0
PYTHUSDT,2025-07-09 13:00:00,0.102359283,2025-07-15 04:00:00,0.11495447599999999,-1,-0.17498511510485354,0.0285,-0.00035896300049999974,-0.12404885918358759,486000.0
PYTHUSDT,2025-07-15 04:00:00,0.11495447599999999,2025-07-16 19:00:00,0.127031879,1,0.09399673657867909,0.0005,6.0387015e-06,0.10406248577915314,140400.0
PYTHUSDT,2025-07-16 19:00:00,0.127031879,2025-07-18 14:00:00,0.137901358,-1,-0.18243375386869853,0.0311,-0.0003380407969000005,-0.0865649706637813,154800.0
PYTHUSDT,2025-07-18 14:00:00,0.137901358,2025-07-20 08:00:00,0.137218822,1,0.11721884504735491,0.0086,-5.869809600000098e-06,-0.005949450896633022,151200.0
PYTHUSDT,2025-07-20 08:00:00,0.137218822,2025-07-22 04:00:00,0.14638390199999998,-1,-0.21265801860518777,0.0415,-0.0003803508199999997,-0.06779171170847097,158400.0
PYTHUSDT,2025-07-22 04:00:00,0.14638390199999998,2025-07-23 07:00:00,0.142597208,1,0.11263825565801008,0.0071,-2.6885527399999857e-05,-0.026868240621157783,97200.0
GRASSUSDT,2025-07-09 17:00:00,1.1395580299999999,2025-07-22 07:00:00,1.1384414299999999,-1,-0.19061357797915893,0.0338,3.774108000000078e-05,-2.014643343786239e-05,1087200.0
AERGOUSDT,2025-07-09 18:00:00,0.11286613000000001,2025-07-23 20:00:00,0.14431328100000002,-1,-0.18007064741856077,0.0304,-0.0009559933904000002,-0.27962345417531376,1216800.0
AERGOUSDT,2025-07-23 21:00:00,0.14014203,2025-07-24 03:00:00,0.138108555,1,0.09651741495528111,0.0009,-1.830127500000006e-06,-0.015510100931176798,21600.0
GOATUSDT,2025-07-09 13:00:00,0.099490144,2025-07-23 16:00:00,0.137501238,-1,-0.15355755164043053,0.0211,-0.0008020340833999999,-0.38305889017509104,1220400.0
GOATUSDT,2025-07-23 16:00:00,0.137501238,2025-07-24 13:00:00,0.12208336400000001,1,0.09273850190956319,0.0006,-9.25072439999999e-06,-0.11312898315868243,75600.0
GASUSDT,2025-07-09 16:00:00,2.9331198,2025-07-23 16:00:00,3.6711009999999997,-1,-0.17945141005396856,0.0301,-0.022213234119999987,-0.25260281554132213,1209600.0
GASUSDT,2025-07-23 23:00:00,3.5200557,2025-07-24 09:00:00,3.3769866000000004,1,0.09164929731629783,0.0001,-1.4306909999999952e-05,-0.04164398753690162,36000.0
ALPHAUSDT,2025-07-10 05:00:00,0.012553765,2025-07-12 11:00:00,0.016115163999999998,1,0.18582530303652206,0.0323,0.00011503318769999995,0.2826917052374326,194400.0
BANANAS31USDT,2025-07-11 06:00:00,0.0352515723,2025-07-23 07:00:00,0.007077876,1,0.09381661446511917,0.0005,-1.4086848149999999e-05,-0.8002181472143868,1040400.0
SKLUSDT,2025-07-09 13:00:00,0.017454762000000002,2025-07-12 17:00:00,0.019945981999999998,-1,-0.19539299605537586,0.0354,-8.818918799999984e-05,-0.14372437515905373,273600.0
SKLUSDT,2025-07-12 17:00:00,0.019945981999999998,2025-07-13 10:00:00,0.020453862,1,0.09406109117901702,0.0005,2.539400000000011e-07,0.024462772401980623,61200.0
SKLUSDT,2025-07-13 10:00:00,0.020453862,2025-07-15 15:00:00,0.023357005,-1,-0.34259904062104923,0.0862,-0.00025025092660000005,-0.14293617811638706,190800.0
SKLUSDT,2025-07-15 15:00:00,0.023357005,2025-07-16 07:00:00,0.024282713,1,0.0923681612942974,0.0002,1.8514160000000017e-07,0.038632992329281975,57600.0
AVAXUSDT,2025-07-09 13:00:00,18.614414,2025-07-18 00:00:00,23.9121715,-1,-0.16227542015761084,0.0242,-0.12820573149999998,-0.2856051183776185,730800.0
AVAXUSDT,2025-07-18 00:00:00,23.9121715,2025-07-20 09:00:00,25.0044964,1,0.10402205486366475,0.0021,0.0022938822900000024,0.04468070699894408,205200.0
AVAXUSDT,2025-07-20 09:00:00,25.0044964,2025-07-22 14:00:00,25.114532099999998,-1,-0.2170965388411802,0.043,-0.004731535099999888,-0.005400636519118113,190800.0
AVAXUSDT,2025-07-22 14:00:00,25.114532099999998,2025-07-24 13:00:00,23.7198819,1,0.09503955605667216,0.0013,-0.0018130452599999965,-0.05653160196044415,169200.0
AUSDT,2025-07-09 19:00:00,0.513116019,2025-07-18 20:00:00,0.575632638,-1,-0.17838937129721733,0.0298,-0.0018629952461999982,-0.12283719994132543,781200.0
AUSDT,2025-07-18 20:00:00,0.575632638,2025-07-20 14:00:00,0.615335344,1,0.09805203375218363,0.0023,9.131622380000008e-05,0.06797229826638154,151200.0
ZROUSDT,2025-07-09 13:00:00,1.84034773,2025-07-23 07:00:00,2.20856237,-1,-0.18262739344349818,0.031,-0.011414653840000004,-0.20107884053520697,1188000.0
BABYUSDT,2025-07-09 13:00:00,0.04548635,2025-07-11 15:00:00,0.055196553999999995,-1,-0.35557765663034113,0.0907,-0.0008807155027999995,-0.21447511945891445,180000.0
BABYUSDT,2025-07-11 15:00:00,0.055196553999999995,2025-07-13 08:00:00,0.050634805000000005,1,0.10662620236547776,0.0051,-2.326491989999995e-05,-0.08364553979221222,147600.0
BABYUSDT,2025-07-13 08:00:00,0.050634805000000005,2025-07-19 01:00:00,0.046233866,-1,-0.31382428142959595,0.0765,0.0003366718335000005,0.08591529472662146,493200.0
BABYUSDT,2025-07-19 01:00:00,0.046233866,2025-07-19 09:00:00,0.046845942,1,0.09372393702549472,0.0004,2.4483040000000124e-07,0.012238693904593725,28800.0
BABYUSDT,2025-07-19 09:00:00,0.046845942,2025-07-22 00:00:00,0.055046509,-1,-0.10604369226673802,0.0025,-2.0501417499999998e-05,-0.1760539459746588,226800.0
AUCTIONUSDT,2025-07-09 13:00:00,9.1982397,2025-07-13 21:00:00,11.583473999999999,-1,-0.19227949388327242,0.0344,-0.08205205991999996,-0.2603142142186182,374400.0
AUCTIONUSDT,2025-07-13 21:00:00,11.583473999999999,2025-07-15 11:00:00,11.046685000000002,1,0.0923732165096938,0.0002,-0.00010735779999999941,-0.04734093364391348,136800.0
AXSUSDT,2025-07-09 13:00:00,2.2043385,2025-07-14 21:00:00,2.4447332,-1,-0.18427278886262352,0.0317,-0.007620511989999999,-0.11005525625941748,460800.0
AXSUSDT,2025-07-14 21:00:00,2.4447332,2025-07-20 10:00:00,2.7781663,1,0.1124994671117311,0.0071,0.0023673750100000014,0.13538833881750376,478800.0
AXSUSDT,2025-07-20 10:00:00,2.7781663,2025-07-22 04:00:00,2.8038409,-1,-0.1023800328894455,0.0019,-4.878173999999977e-05,-0.010241563401010182,151200.0
AXSUSDT,2025-07-22 04:00:00,2.8038409,2025-07-23 07:00:00,2.849145,1,0.10709490195175632,0.0053,0.00024011173000000038,0.015157871154529514,97200.0
BAKEUSDT,2025-07-09 13:00:00,0.07842352,2025-07-11 00:00:00,0.079976,1,0.09345446537557381,0.0004,6.209920000000036e-07,0.018796101985730923,126000.0
BAKEUSDT,2025-07-11 00:00:00,0.079976,2025-07-12 00:00:00,0.08342502,-1,-0.13120094465451984,0.0136,-4.690667199999996e-05,-0.04412568770631186,86400.0
BAKEUSDT,2025-07-12 00:00:00,0.08342502,2025-07-13 12:00:00,0.08867339,1,0.1046124625803278,0.0022,1.1546414000000005e-05,0.061911222556494463,129600.0
SOLUSDT,2025-07-10 08:00:00,157.772654,2025-07-23 16:00:00,192.78781899999998,-1,-0.17901044361153462,0.03,-1.0504549499999998,-0.22293430935122632,1152000.0
SOLUSDT,2025-07-23 16:00:00,192.78781899999998,2025-07-24 13:00:00,185.924206,1,0.09904894046317217,0.0013,-0.008922696899999982,-0.03660190179857777,75600.0
